Game ID;Date;Side;Result;Player;Role;Hero;Ban Hero;Common Skill;Team;Opponent;Score;Kill;Death;Assist;Gold;Tyrant;S Tyrant;Tempest;Overlord;S Overlord;Damage Dealt;Damage Taken;Duration;Stage;Group;Region;;;
KWC26_GS_M05_G2;01/08/2026;Blue;Lose;Wendy;Midlane;Lorion;Jing;Flash;ROC Esports;Aurora Gaming;1 - 1;0;2;1;6700;0;0;0;1;0;87800;27900;13:07;Group Stage;Group B;MY;;;
KWC26_GS_M05_G2;01/08/2026;Blue;Lose;Muci;Farmlane;Arli;Ukyo Tachibana;Frenzy;ROC Esports;Aurora Gaming;1 - 1;2;0;1;10100;0;0;0;1;0;49100;24500;13:07;Group Stage;Group B;MY;;;
KWC26_GS_M05_G2;01/08/2026;Blue;Lose;Weipit;Roamer;Dyadia;;Flash;ROC Esports;Aurora Gaming;1 - 1;0;3;3;6400;0;0;0;1;0;21400;60600;13:07;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Blue;Lose;Siang;Clashlane;Fatih;Guan Yu;Flash;Aurora Gaming;ROC Esports;1 - 2;3;3;3;11300;1;1;0;1;0;74700;83700;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Blue;Lose;YuLong;Jungler;Ukyo Tachibana;Luna;Smite;Aurora Gaming;ROC Esports;1 - 2;1;4;3;12900;1;1;0;1;0;61100;72700;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Blue;Lose;ZhiHong;Midlane;Lorion;Agudo;Flash;Aurora Gaming;ROC Esports;1 - 2;3;4;3;9500;1;1;0;1;0;83000;62400;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Blue;Lose;JR;Farmlane;Flowborn(FL);Jing;Flash;Aurora Gaming;ROC Esports;1 - 2;2;3;3;12600;1;1;0;1;0;111600;45500;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Blue;Lose;Saber;Roamer;Zhang Fei;;Heal;Aurora Gaming;ROC Esports;1 - 2;0;2;7;8300;1;1;0;1;0;32000;133400;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Red;Win;Xuan;Clashlane;Ata;Ao Yin;Flash;ROC Esports;Aurora Gaming;2 - 1;2;1;7;11500;1;1;0;0;2;59900;118100;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Red;Win;KongLing;Jungler;Nezha;Pei;Smite;ROC Esports;Aurora Gaming;2 - 1;2;2;12;12700;1;1;0;0;2;73000;55000;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Red;Win;Wendy;Midlane;Mai Shiranui;Dharma;Flash;ROC Esports;Aurora Gaming;2 - 1;3;3;4;11200;1;1;0;0;2;84400;57300;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Red;Win;Muci;Farmlane;Chano;Biron;Flash;ROC Esports;Aurora Gaming;2 - 1;7;1;7;14200;1;1;0;0;2;151400;52400;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M05_G3;01/08/2026;Red;Win;Weipit;Roamer;Lapu lapu;;Flash;ROC Esports;Aurora Gaming;2 - 1;2;2;10;9600;1;1;0;0;2;29000;79500;18:13;Group Stage;Group B;MY;;;
KWC26_GS_M06_G1;01/08/2026;Red;Win;GuiYu;Clashlane;Devara;Haya;Frenzy;Geekay Esports;Team Nemesis;1 - 0;9;1;8;14000;2;1;0;1;2;135700;86800;15:43;Group Stage;Group D;MY;;;
KWC26_GS_M06_G1;01/08/2026;Red;Win;MusangKing;Jungler;Augran;Nuwa;Smite;Geekay Esports;Team Nemesis;1 - 0;5;1;10;13100;2;1;0;1;2;83400;108400;15:43;Group Stage;Group D;MY;;;
KWC26_GS_M06_G1;01/08/2026;Red;Win;Shisan;Midlane;Wang Zhaojun;Agudo;Flash;Geekay Esports;Team Nemesis;1 - 0;0;4;13;8100;2;1;0;1;2;53400;48600;15:43;Group Stage;Group D;MY;;;
KWC26_GS_M06_G1;01/08/2026;Red;Win;Jem;Farmlane;Chano;Luna;Flash;Geekay Esports;Team Nemesis;1 - 0;3;2;9;12600;2;1;0;1;2;83900;32000;15:43;Group Stage;Group D;MY;;;
KWC26_GS_M06_G1;01/08/2026;Red;Win;Zhe;Roamer;Liang;;Flash;Geekay Esports;Team Nemesis;1 - 0;3;3;12;8400;2;1;0;1;2;28400;32200;15:43;Group Stage;Group D;MY;;;
KWC26_GS_M06_G1;01/08/2026;Blue;Lose;Tufz;Clashlane;Biron;Pei;Flash;Team Nemesis;Geekay Esports;0 - 1;2;6;2;8600;0;0;0;0;0;30800;65200;15:43;Group Stage;Group D;ID;;;
KWC26_GS_M06_G1;01/08/2026;Blue;Lose;TianX;Jungler;Zilong;Guan Yu;Smite;Team Nemesis;Geekay Esports;0 - 1;2;6;5;9800;0;0;0;0;0;43100;88200;15:43;Group Stage;Group D;ID;;;
KWC26_GS_M06_G1;01/08/2026;Blue;Lose;JerL;Midlane;Lorion;Charlotte;Flash;Team Nemesis;Geekay Esports;0 - 1;3;3;5;8800;0;0;0;0;0;91800;41200;15:43;Group Stage;Group D;ID;;;
KWC26_GS_M06_G1;01/08/2026;Blue;Lose;CC;Farmlane;Ao Yin;Consort Yu;Flash;Team Nemesis;Geekay Esports;0 - 1;4;1;5;11800;0;0;0;0;0;118800;70100;15:43;Group Stage;Group D;ID;;;
KWC26_GS_M06_G1;01/08/2026;Blue;Lose;eL;Roamer;Zhang Fei;;Heal;Team Nemesis;Geekay Esports;0 - 1;0;4;9;7600;0;0;0;0;0;23500;120200;15:43;Group Stage;Group D;ID;;;
KWC26_GS_M06_G2;01/08/2026;Red;Win;GuiYu;Clashlane;Umbrosa;Haya;Flash;Geekay Esports;Team Nemesis;2 - 0;6;5;13;20400;1;2;1;0;0;270100;268000;28:35;Group Stage;Group D;MY;;;
KWC26_GS_M06_G2;01/08/2026;Red;Win;MusangKing;Jungler;Agudo;Luna;Smite;Geekay Esports;Team Nemesis;2 - 0;7;3;13;18900;1;2;1;0;0;221100;232200;28:35;Group Stage;Group D;MY;;;
KWC26_GS_M06_G2;01/08/2026;Red;Win;Shisan;Midlane;Heino;Jing;Intimidate;Geekay Esports;Team Nemesis;2 - 0;5;5;13;18800;1;2;1;0;0;348000;203300;28:35;Group Stage;Group D;MY;;;
KWC26_GS_M06_G2;01/08/2026;Red;Win;Jem;Farmlane;Chicha;Arli;Frenzy;Geekay Esports;Team Nemesis;2 - 0;13;6;14;22000;1;2;1;0;0;288700;191200;28:35;Group Stage;Group D;MY;;;
KWC26_GS_M06_G2;01/08/2026;Red;Win;Zhe;Roamer;Annette;;Flash;Geekay Esports;Team Nemesis;2 - 0;0;2;28;15200;1;2;1;0;0;112500;160000;28:35;Group Stage;Group D;MY;;;
KWC26_GS_M06_G2;01/08/2026;Blue;Lose;Tufz;Clashlane;Biron;Ao Yin;Flash;Team Nemesis;Geekay Esports;0 - 2;3;5;11;14500;1;1;0;0;2;148100;362800;28:35;Group Stage;Group D;ID;;;
KWC26_GS_M06_G2;01/08/2026;Blue;Lose;TianX;Jungler;Lam;Pei;Smite;Team Nemesis;Geekay Esports;0 - 2;11;6;6;22500;1;1;0;0;2;213700;164600;28:35;Group Stage;Group D;ID;;;
KWC26_GS_M06_G2;01/08/2026;Blue;Lose;JerL;Midlane;Mai Shiranui;Yu Huan;Flash;Team Nemesis;Geekay Esports;0 - 2;1;5;8;16500;1;1;0;0;2;189400;145800;28:35;Group Stage;Group D;ID;;;
KWC26_GS_M06_G2;01/08/2026;Blue;Lose;CC;Farmlane;Devara;Lorion;Frenzy;Team Nemesis;Geekay Esports;0 - 2;6;8;8;20700;1;1;0;0;2;317400;269400;28:35;Group Stage;Group D;ID;;;
KWC26_GS_M06_G2;01/08/2026;Blue;Lose;eL;Roamer;Lapu lapu;;Flash;Team Nemesis;Geekay Esports;0 - 2;0;7;13;12300;1;1;0;0;2;65900;250800;28:35;Group Stage;Group D;ID;;;
KWC26_GS_M07_G1;02/08/2026;Red;Win;silence;Clashlane;Devara;Arli;Frenzy;Kuaishou Gaming;Revenant XSpark;1 - 0;4;0;4;8100;2;0;0;0;0;28900;18600;09:41;Group Stage;Group C;CN;;;
KWC26_GS_M07_G1;02/08/2026;Red;Win;JuHao;Jungler;Ying;Flowborn(FL);Smite;Kuaishou Gaming;Revenant XSpark;1 - 0;3;0;6;9100;2;0;0;0;0;28100;13600;09:41;Group Stage;Group C;CN;;;
KWC26_GS_M07_G1;02/08/2026;Red;Win;LiuLang;Midlane;Haya;Lorion;Flash;Kuaishou Gaming;Revenant XSpark;1 - 0;5;0;7;7600;2;0;0;0;0;43800;12800;09:41;Group Stage;Group C;CN;;;
KWC26_GS_M07_G1;02/08/2026;Red;Win;Yu;Farmlane;Ao Yin;Nuwa;Flash;Kuaishou Gaming;Revenant XSpark;1 - 0;2;0;3;7400;2;0;0;0;0;24400;19200;09:41;Group Stage;Group C;CN;;;
KWC26_GS_M07_G1;02/08/2026;Red;Win;LFF;Roamer;Zhang Fei;;Heal;Kuaishou Gaming;Revenant XSpark;1 - 0;0;0;9;4800;2;0;0;0;0;9000;24100;09:41;Group Stage;Group C;CN;;;
KWC26_GS_M07_G1;02/08/2026;Blue;Lose;Deadshot;Clashlane;Florentino;Mai Shiranui;Flash;Revenant XSpark;Kuaishou Gaming;0 - 1;0;3;0;5000;0;0;0;0;0;16900;28700;09:41;Group Stage;Group C;IND;;;
KWC26_GS_M07_G1;02/08/2026;Blue;Lose;JingTian;Jungler;Jing;Pei;Smite;Revenant XSpark;Kuaishou Gaming;0 - 1;0;4;0;6300;0;0;0;0;0;14100;29100;09:41;Group Stage;Group C;IND;;;
KWC26_GS_M07_G1;02/08/2026;Blue;Lose;Candie;Midlane;Garuda;Guan Yu;Flash;Revenant XSpark;Kuaishou Gaming;0 - 1;0;2;0;4700;0;0;0;0;0;19100;13600;09:41;Group Stage;Group C;IND;;;
KWC26_GS_M07_G1;02/08/2026;Blue;Lose;Senpai;Farmlane;Chano;Biron;Flash;Revenant XSpark;Kuaishou Gaming;0 - 1;0;2;0;5200;0;0;0;0;0;26900;23100;09:41;Group Stage;Group C;IND;;;
KWC26_GS_M07_G1;02/08/2026;Blue;Lose;Crowly;Roamer;Lapu lapu;;Flash;Revenant XSpark;Kuaishou Gaming;0 - 1;0;3;0;3600;0;0;0;0;0;11300;39800;09:41;Group Stage;Group C;IND;;;
KWC26_GS_M07_G2;02/08/2026;Red;Win;silence;Clashlane;Fatih;Chicha;Flash;Kuaishou Gaming;Revenant XSpark;2 - 0;3;0;5;5600;1;0;0;0;0;18800;6600;06:49;Group Stage;Group C;CN;;;
KWC26_GS_M07_G2;02/08/2026;Red;Win;JuHao;Jungler;Agudo;Guan Yu;Smite;Kuaishou Gaming;Revenant XSpark;2 - 0;4;0;4;5700;1;0;0;0;0;29400;24200;06:49;Group Stage;Group C;CN;;;
KWC26_GS_M07_G2;02/08/2026;Red;Win;LiuLang;Midlane;Lorion;Zhang Fei;Flash;Kuaishou Gaming;Revenant XSpark;2 - 0;3;0;6;4900;1;0;0;0;0;39400;5000;06:49;Group Stage;Group C;CN;;;
KWC26_GS_M07_G2;02/08/2026;Red;Win;Yu;Farmlane;Chano;Liang;Flash;Kuaishou Gaming;Revenant XSpark;2 - 0;1;0;4;5100;1;0;0;0;0;21200;3500;06:49;Group Stage;Group C;CN;;;
KWC26_GS_M07_G2;02/08/2026;Red;Win;LFF;Roamer;Lapu lapu;;Flash;Kuaishou Gaming;Revenant XSpark;2 - 0;0;0;9;3500;1;0;0;0;0;18800;11400;06:49;Group Stage;Group C;CN;;;
KWC26_GS_M07_G2;02/08/2026;Blue;Lose;Deadshot;Clashlane;Dharma;Mai Shiranui;Flash;Revenant XSpark;Kuaishou Gaming;0 - 2;0;2;0;3600;0;0;0;0;0;8900;22700;06:49;Group Stage;Group C;IND;;;
KWC26_GS_M07_G2;02/08/2026;Blue;Lose;JingTian;Jungler;Augran;Pei;Smite;Revenant XSpark;Kuaishou Gaming;0 - 2;0;4;0;3700;0;0;0;0;0;15500;43900;06:49;Group Stage;Group C;IND;;;
KWC26_GS_M07_G2;02/08/2026;Blue;Lose;Candie;Midlane;Wang Zhaojun;Mozi;Flash;Revenant XSpark;Kuaishou Gaming;0 - 2;0;2;0;3400;0;0;0;0;0;4900;20000;06:49;Group Stage;Group C;IND;;;
KWC26_GS_M07_G2;02/08/2026;Blue;Lose;Senpai;Farmlane;Arli;Ukyo Tachibana;Frenzy;Revenant XSpark;Kuaishou Gaming;0 - 2;0;1;0;4000;0;0;0;0;0;7700;17100;06:49;Group Stage;Group C;IND;;;
KWC26_GS_M07_G2;02/08/2026;Blue;Lose;Crowly;Roamer;Dyadia;;Flash;Revenant XSpark;Kuaishou Gaming;0 - 2;0;2;0;2600;0;0;0;0;0;5400;24000;06:49;Group Stage;Group C;IND;;;
KWC26_GS_M08_G1;02/08/2026;Red;Win;Nighty;Clashlane;Biron;Dyadia;Flash;Virtus.pro;Buriram United;1 - 0;1;2;10;10500;1;2;0;0;1;61400;152200;15:51;Group Stage;Group C;RU;;;
KWC26_GS_M08_G1;02/08/2026;Red;Win;JiaBao;Jungler;Nezha;Dolia;Smite;Virtus.pro;Buriram United;1 - 0;7;2;7;14600;1;2;0;0;1;89800;74400;15:51;Group Stage;Group C;RU;;;
KWC26_GS_M08_G1;02/08/2026;Red;Win;hai1ang;Midlane;Xiao Qiao;Lapu lapu;Flash;Virtus.pro;Buriram United;1 - 0;3;3;4;8800;1;2;0;0;1;66900;49600;15:51;Group Stage;Group C;RU;;;
KWC26_GS_M08_G1;02/08/2026;Red;Win;Tgold;Farmlane;Ao Yin;Lian Po;Flash;Virtus.pro;Buriram United;1 - 0;2;2;4;11700;1;2;0;0;1;61100;43300;15:51;Group Stage;Group C;RU;;;
KWC26_GS_M08_G1;02/08/2026;Red;Win;Clue;Roamer;Zhang Fei;;Stun;Virtus.pro;Buriram United;1 - 0;2;2;7;7800;1;2;0;0;1;29700;81500;15:51;Group Stage;Group C;RU;;;
KWC26_GS_M08_G1;02/08/2026;Blue;Lose;Yuseong;Clashlane;Florentino;Haya;Flash;Buriram United;Virtus.pro;0 - 1;6;2;4;11300;0;0;0;0;0;65400;64100;15:51;Group Stage;Group C;TH;;;
KWC26_GS_M08_G1;02/08/2026;Blue;Lose;Valdus;Jungler;Pei;Mai Shiranui;Smite;Buriram United;Virtus.pro;0 - 1;2;1;2;10700;0;0;0;0;0;69600;69100;15:51;Group Stage;Group C;TH;;;
KWC26_GS_M08_G1;02/08/2026;Blue;Lose;NuNu;Midlane;Lorion;Jing;Flash;Buriram United;Virtus.pro;0 - 1;1;4;9;9700;0;0;0;0;0;145600;45400;15:51;Group Stage;Group C;TH;;;
KWC26_GS_M08_G1;02/08/2026;Blue;Lose;Ligky;Farmlane;Chano;Ukyo Tachibana;Flash;Buriram United;Virtus.pro;0 - 1;0;5;3;9300;0;0;0;0;0;72300;51200;15:51;Group Stage;Group C;TH;;;
KWC26_GS_M08_G1;02/08/2026;Blue;Lose;Taoz;Roamer;Yu Huan;;Flash;Buriram United;Virtus.pro;0 - 1;2;3;7;8300;0;0;0;0;0;48100;79100;15:51;Group Stage;Group C;TH;;;
KWC26_GS_M08_G2;02/08/2026;Blue;Win;Nighty;Clashlane;Dharma;Liang;Flash;Virtus.pro;Buriram United;2 - 0;0;1;7;9000;2;1;0;0;1;27100;47600;13:40;Group Stage;Group C;RU;;;
KWC26_GS_M08_G2;02/08/2026;Blue;Win;JiaBao;Jungler;Jing;Haya;Smite;Virtus.pro;Buriram United;2 - 0;7;2;3;13900;2;1;0;0;1;69100;43800;13:40;Group Stage;Group C;RU;;;
KWC26_GS_M08_G2;02/08/2026;Blue;Win;hai1ang;Midlane;Angela;Nezha;Flash;Virtus.pro;Buriram United;2 - 0;3;0;6;8200;2;1;0;0;1;83400;31400;13:40;Group Stage;Group C;RU;;;
KWC26_GS_M08_G2;02/08/2026;Blue;Win;Tgold;Farmlane;Chano;Xiao Qiao;Flash;Virtus.pro;Buriram United;2 - 0;1;2;5;9600;2;1;0;0;1;68800;46300;13:40;Group Stage;Group C;RU;;;
KWC26_GS_M08_G2;02/08/2026;Blue;Win;Clue;Roamer;Dyadia;;Flash;Virtus.pro;Buriram United;2 - 0;1;2;9;7400;2;1;0;0;1;22400;48900;13:40;Group Stage;Group C;RU;;;
KWC26_GS_M08_G2;02/08/2026;Red;Lose;Yuseong;Clashlane;Guan Yu;Lorion;Sprint;Buriram United;Virtus.pro;0 - 2;1;3;5;7700;0;0;0;0;0;37500;58800;13:40;Group Stage;Group C;TH;;;
KWC26_GS_M08_G2;02/08/2026;Red;Lose;Valdus;Jungler;Ying;Pei;Smite;Buriram United;Virtus.pro;0 - 2;1;2;4;10000;0;0;0;0;0;42800;47400;13:40;Group Stage;Group C;TH;;;
KWC26_GS_M08_G2;02/08/2026;Red;Lose;NuNu;Midlane;Nuwa;Charlotte;Flash;Buriram United;Virtus.pro;0 - 2;3;2;2;7300;0;0;0;0;0;59400;27300;13:40;Group Stage;Group C;TH;;;
KWC26_GS_M08_G2;02/08/2026;Red;Lose;Ligky;Farmlane;Flowborn(FL);Florentino;Flash;Buriram United;Virtus.pro;0 - 2;0;2;2;9000;0;0;0;0;0;53200;34000;13:40;Group Stage;Group C;TH;;;
KWC26_GS_M08_G2;02/08/2026;Red;Lose;Taoz;Roamer;Zhang Fei;;Heal;Buriram United;Virtus.pro;0 - 2;2;3;4;6700;0;0;0;0;0;25000;103400;13:40;Group Stage;Group C;TH;;;
KWC26_GS_M09_G1;02/08/2026;Red;Win;Ran;Clashlane;Fatih;Pei;Flash;AG.AL;Team Vitality;1 - 0;3;1;1;11400;1;1;0;0;0;45400;32700;14:27;Group Stage;Group A;CN;;;
KWC26_GS_M09_G1;02/08/2026;Red;Win;Zoe;Jungler;Flowborn(JG);Florentino;Smite;AG.AL;Team Vitality;1 - 0;2;0;4;10500;1;1;0;0;0;65800;122400;14:27;Group Stage;Group A;CN;;;
KWC26_GS_M09_G1;02/08/2026;Red;Win;Sheng;Midlane;Nuwa;Augran;Flash;AG.AL;Team Vitality;1 - 0;0;0;7;9100;1;1;0;0;0;110700;14100;14:27;Group Stage;Group A;CN;;;
KWC26_GS_M09_G1;02/08/2026;Red;Win;Yinuo;Farmlane;Arli;Agudo;Frenzy;AG.AL;Team Vitality;1 - 0;2;0;4;11300;1;1;0;0;0;68400;25200;14:27;Group Stage;Group A;CN;;;
KWC26_GS_M09_G1;02/08/2026;Red;Win;Shuai;Roamer;Dyadia;;Flash;AG.AL;Team Vitality;1 - 0;0;0;7;8200;1;1;0;0;0;33100;44000;14:27;Group Stage;Group A;CN;;;
KWC26_GS_M09_G1;02/08/2026;Blue;Lose;Bal;Clashlane;Dharma;Ao Yin;Flash;Team Vitality;AG.AL;0 - 1;0;2;1;8400;1;0;0;0;1;26100;79400;14:27;Group Stage;Group A;ID;;;
KWC26_GS_M09_G1;02/08/2026;Blue;Lose;ZhanQ;Jungler;Jing;Zhang Fei;Smite;Team Vitality;AG.AL;0 - 1;1;1;0;11900;1;0;0;0;1;38000;45900;14:27;Group Stage;Group A;ID;;;
KWC26_GS_M09_G1;02/08/2026;Blue;Lose;JenMyth;Midlane;Xiao Qiao;Angela;Flash;Team Vitality;AG.AL;0 - 1;0;1;1;6800;1;0;0;0;1;83800;43500;14:27;Group Stage;Group A;ID;;;
KWC26_GS_M09_G1;02/08/2026;Blue;Lose;LanFeng;Farmlane;Chicha;Guan Yu;Flash;Team Vitality;AG.AL;0 - 1;0;2;0;9400;1;0;0;0;1;67700;60700;14:27;Group Stage;Group A;ID;;;
KWC26_GS_M09_G1;02/08/2026;Blue;Lose;F1;Roamer;Lapu lapu;;Flash;Team Vitality;AG.AL;0 - 1;0;1;1;6300;1;0;0;0;1;22800;93900;14:27;Group Stage;Group A;ID;;;
KWC26_GS_M09_G2;02/08/2026;Blue;Win;Ran;Clashlane;Devara;Arli;Frenzy;AG.AL;Team Vitality;2 - 0;4;0;7;9400;1;1;0;1;0;95900;70000;11:32;Group Stage;Group A;CN;;;
KWC26_GS_M09_G2;02/08/2026;Blue;Win;Zoe;Jungler;Pei;Florentino;Smite;AG.AL;Team Vitality;2 - 0;4;2;6;10800;1;1;0;1;0;61000;36400;11:32;Group Stage;Group A;CN;;;
KWC26_GS_M09_G2;02/08/2026;Blue;Win;Sheng;Midlane;Garuda;Fuzi;Flash;AG.AL;Team Vitality;2 - 0;5;1;4;9000;1;1;0;1;0;90600;34300;11:32;Group Stage;Group A;CN;;;
KWC26_GS_M09_G2;02/08/2026;Blue;Win;Yinuo;Farmlane;Bai Qi;Fatih;Flash;AG.AL;Team Vitality;2 - 0;1;0;7;8400;1;1;0;1;0;27800;49500;11:32;Group Stage;Group A;CN;;;
KWC26_GS_M09_G2;02/08/2026;Blue;Win;Shuai;Roamer;Mozi;;Flash;AG.AL;Team Vitality;2 - 0;0;0;13;6200;1;1;0;1;0;41200;34000;11:32;Group Stage;Group A;CN;;;
KWC26_GS_M09_G2;02/08/2026;Red;Lose;Bal;Clashlane;Umbrosa;Ao Yin;Flash;Team Vitality;AG.AL;0 - 2;0;3;2;7100;1;0;0;0;0;52200;70600;11:32;Group Stage;Group A;ID;;;
KWC26_GS_M09_G2;02/08/2026;Red;Lose;ZhanQ;Jungler;Ukyo Tachibana;Guan Yu;Smite;Team Vitality;AG.AL;0 - 2;1;3;2;8000;1;0;0;0;0;28800;40800;11:32;Group Stage;Group A;ID;;;
KWC26_GS_M09_G2;02/08/2026;Red;Lose;JenMyth;Midlane;Lorion;Shouyue;Flash;Team Vitality;AG.AL;0 - 2;0;2;2;5700;1;0;0;0;0;61900;36100;11:32;Group Stage;Group A;ID;;;
KWC26_GS_M09_G2;02/08/2026;Red;Lose;LanFeng;Farmlane;Charlotte;Biron;Flash;Team Vitality;AG.AL;0 - 2;1;3;0;6800;1;0;0;0;0;57800;73200;11:32;Group Stage;Group A;ID;;;
KWC26_GS_M09_G2;02/08/2026;Red;Lose;F1;Roamer;Zhang Fei;;Stun;Team Vitality;AG.AL;0 - 2;1;3;2;5200;1;0;0;0;0;26100;98300;11:32;Group Stage;Group A;ID;;;
KWC26_GS_M10_G1;02/08/2026;Red;Lose;Freaks;Clashlane;Charlotte;Pei;Flash;MIBR.LOS;Blacklist Intl.;0 - 1;3;3;3;9200;2;0;0;0;0;60500;68400;12:59;Group Stage;Group A;BR;;;
KWC26_GS_M10_G1;02/08/2026;Red;Lose;Abh;Jungler;Augran;Lorion;Smite;MIBR.LOS;Blacklist Intl.;0 - 1;4;2;4;8100;2;0;0;0;0;65500;105500;12:59;Group Stage;Group A;BR;;;
KWC26_GS_M10_G1;02/08/2026;Red;Lose;0Ne;Midlane;Angela;Agudo;Flash;MIBR.LOS;Blacklist Intl.;0 - 1;0;1;4;6700;2;0;0;0;0;61300;36200;12:59;Group Stage;Group A;BR;;;
KWC26_GS_M10_G1;02/08/2026;Red;Lose;Vento;Farmlane;Arli;Ukyo Tachibana;Frenzy;MIBR.LOS;Blacklist Intl.;0 - 1;1;3;2;8600;2;0;0;0;0;45600;33500;12:59;Group Stage;Group A;BR;;;
KWC26_GS_M10_G1;02/08/2026;Red;Lose;ManoFrizer;Roamer;Dyadia;;Flash;MIBR.LOS;Blacklist Intl.;0 - 1;0;2;8;6400;2;0;0;0;0;24800;61500;12:59;Group Stage;Group A;BR;;;
KWC26_GS_M10_G1;02/08/2026;Blue;Win;Chammy1;Clashlane;Fatih;Haya;Flash;Blacklist Intl.;MIBR.LOS;1 - 0;4;0;6;11200;0;1;0;0;0;78100;47500;12:59;Group Stage;Group A;PH;;;
KWC26_GS_M10_G1;02/08/2026;Blue;Win;Juschie;Jungler;Menki;Dharma;Smite;Blacklist Intl.;MIBR.LOS;1 - 0;2;2;7;9300;0;1;0;0;0;68500;81600;12:59;Group Stage;Group A;PH;;;
KWC26_GS_M10_G1;02/08/2026;Blue;Win;Dragon;Midlane;Xiao Qiao;Nuwa;Flash;Blacklist Intl.;MIBR.LOS;1 - 0;3;3;3;7200;0;1;0;0;0;54700;29800;12:59;Group Stage;Group A;PH;;;
KWC26_GS_M10_G1;02/08/2026;Blue;Win;Goldenk1te;Farmlane;Ao Yin;Biron;Flash;Blacklist Intl.;MIBR.LOS;1 - 0;2;1;4;10100;0;1;0;0;0;63700;35400;12:59;Group Stage;Group A;PH;;;
KWC26_GS_M10_G1;02/08/2026;Blue;Win;Chazz;Roamer;Mozi;;Flash;Blacklist Intl.;MIBR.LOS;1 - 0;0;2;10;6100;0;1;0;0;0;39900;63400;12:59;Group Stage;Group A;PH;;;
KWC26_GS_M10_G2;02/08/2026;Red;Lose;Freaks;Clashlane;Florentino;Pei;Flash;MIBR.LOS;Blacklist Intl.;0 - 2;1;2;1;9000;1;0;0;0;0;29400;50900;13:46;Group Stage;Group A;BR;;;
KWC26_GS_M10_G2;02/08/2026;Red;Lose;Abh;Jungler;Agudo;Lorion;Smite;MIBR.LOS;Blacklist Intl.;0 - 2;0;1;1;8800;1;0;0;0;0;39600;66800;13:46;Group Stage;Group A;BR;;;
KWC26_GS_M10_G2;02/08/2026;Red;Lose;0Ne;Midlane;Ganmo;Guan Yu;Flash;MIBR.LOS;Blacklist Intl.;0 - 2;1;1;1;8600;1;0;0;0;0;65700;16000;13:46;Group Stage;Group A;BR;;;
KWC26_GS_M10_G2;02/08/2026;Red;Lose;Vento;Farmlane;Chicha;Charlotte;Flash;MIBR.LOS;Blacklist Intl.;0 - 2;0;2;0;9300;1;0;0;0;0;37100;47200;13:46;Group Stage;Group A;BR;;;
KWC26_GS_M10_G2;02/08/2026;Red;Lose;ManoFrizer;Roamer;Lapu lapu;;Flash;MIBR.LOS;Blacklist Intl.;0 - 2;1;3;2;5900;1;0;0;0;0;23700;59200;13:46;Group Stage;Group A;BR;;;
KWC26_GS_M10_G2;02/08/2026;Blue;Win;Chammy1;Clashlane;Devara;Ao Yin;Frenzy;Blacklist Intl.;MIBR.LOS;2 - 0;2;1;3;11100;1;1;0;1;1;56700;38300;13:46;Group Stage;Group A;PH;;;
KWC26_GS_M10_G2;02/08/2026;Blue;Win;Juschie;Jungler;Ukyo Tachibana;Dharma;Smite;Blacklist Intl.;MIBR.LOS;2 - 0;3;1;3;12800;1;1;0;1;1;53600;33500;13:46;Group Stage;Group A;PH;;;
KWC26_GS_M10_G2;02/08/2026;Blue;Win;Dragon;Midlane;Haya;Garuda;Flash;Blacklist Intl.;MIBR.LOS;2 - 0;1;0;4;8300;1;1;0;1;1;46400;31300;13:46;Group Stage;Group A;PH;;;
KWC26_GS_M10_G2;02/08/2026;Blue;Win;Goldenk1te;Farmlane;Erin;Nuwa;Flash;Blacklist Intl.;MIBR.LOS;2 - 0;1;1;0;10800;1;1;0;1;1;49800;26300;13:46;Group Stage;Group A;PH;;;
KWC26_GS_M10_G2;02/08/2026;Blue;Win;Chazz;Roamer;Zhang Fei;;Heal;Blacklist Intl.;MIBR.LOS;2 - 0;2;0;7;7200;1;1;0;1;1;21800;66100;13:46;Group Stage;Group A;PH;;;
KWC26_GS_M11_G1;02/08/2026;Red;Win;silence;Clashlane;Charlotte;Florentino;Flash;Kuaishou Gaming;Virtus.pro;1 - 0;1;1;4;7700;2;1;0;0;0;39400;29800;12:08;Group Stage;Group C;CN;;;
KWC26_GS_M11_G1;02/08/2026;Red;Win;JuHao;Jungler;Ying;Dyadia;Smite;Kuaishou Gaming;Virtus.pro;1 - 0;4;0;4;10400;2;1;0;0;0;69100;34500;12:08;Group Stage;Group C;CN;;;
